label_uid,label_id,region_id,region_class,pano_id,pano_in_run,capture_date,vintage,months_ours_minus_theirs,human,feed_correct,pano_agree_0.3,world_agree_0.3_2.6m,world_agree_0.3_per-pano,pano_agree_0.55,world_agree_0.55_2.6m,world_agree_0.55_per-pano
gainesville:33930,33930,35,full,lLyyja12Y37e4mEvV6NQVg,False,2007-12,>36 mo older,219,unvalidated,True,,True,True,,False,True
gainesville:33934,33934,35,full,lLyyja12Y37e4mEvV6NQVg,False,2007-12,>36 mo older,219,unvalidated,True,,True,True,,False,True
gainesville:33958,33958,42,full,lGW5zIEMznC-WwnpLpXU5g,True,2023-03,same pano,0,agreed,True,True,True,True,False,False,False
gainesville:33960,33960,42,full,lGW5zIEMznC-WwnpLpXU5g,True,2023-03,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:33965,33965,35,full,GDYCB4P8iOUKpOOJiVDqKg,True,2026-02,same pano,0,unvalidated,True,True,True,False,True,True,True
gainesville:33966,33966,35,full,GDYCB4P8iOUKpOOJiVDqKg,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33967,33967,35,full,IGgnnn8WbpEbWWsZrumU_w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33969,33969,35,full,IGgnnn8WbpEbWWsZrumU_w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33970,33970,35,full,IGgnnn8WbpEbWWsZrumU_w,True,2026-02,same pano,0,unvalidated,True,True,False,True,True,False,True
gainesville:33972,33972,35,full,IGgnnn8WbpEbWWsZrumU_w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33974,33974,35,full,x_vSc2KmFluZ4W1q55vMLw,True,2024-06,same pano,0,unvalidated,False,False,True,True,False,True,True
gainesville:33975,33975,35,full,bijIhJ-c-JtJa6jw2HMb1A,True,2026-02,same pano,0,unvalidated,False,True,True,True,False,False,False
gainesville:33979,33979,35,full,51n5qhPxDEC1XHlpQBvU_w,True,2026-02,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:33980,33980,35,full,51n5qhPxDEC1XHlpQBvU_w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33981,33981,35,full,JyYf8DWnbIvRTQmyVRSCRw,True,2026-02,same pano,0,agreed,True,True,True,True,False,True,True
gainesville:33982,33982,35,full,JyYf8DWnbIvRTQmyVRSCRw,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33985,33985,35,full,GSgMPWa0x8EzTg6TUNyY-g,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33986,33986,35,full,GSgMPWa0x8EzTg6TUNyY-g,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33987,33987,35,full,zPwwP1b-pa18Hk-LfjcHFQ,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:33989,33989,35,full,zPwwP1b-pa18Hk-LfjcHFQ,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34004,34004,35,full,_0v_y2nBdFtEoFRBPF6WjA,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34017,34017,35,full,AnY0bVnhVsAFK-lNdoKLtg,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34018,34018,35,full,AnY0bVnhVsAFK-lNdoKLtg,False,2026-02,same month,0,unvalidated,,,True,True,,True,True
gainesville:34019,34019,35,full,FSIYcVGKXQdKv4Jls-uEtg,False,2026-02,same month,0,unvalidated,True,,False,False,,True,True
gainesville:34022,34022,35,full,lyqORmqOCt7I-HstSHKJmA,True,2026-02,same pano,0,unvalidated,,True,True,True,False,True,True
gainesville:34023,34023,35,full,lyqORmqOCt7I-HstSHKJmA,True,2026-02,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:34030,34030,35,full,QjjeQVuK4Q9bZjInhwAhvQ,True,2026-02,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34031,34031,35,full,QjjeQVuK4Q9bZjInhwAhvQ,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34032,34032,35,full,-uhLu2EZ-OfbGbfPgqGz7A,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34035,34035,35,full,qW2UCqBNVybd9YwAuwF92A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34037,34037,35,full,qW2UCqBNVybd9YwAuwF92A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34038,34038,35,full,H8iGdBgA1KH-4f4KZr7GZw,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34040,34040,35,full,H8iGdBgA1KH-4f4KZr7GZw,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34041,34041,35,full,OBFCFrOE83z7ijVr-OWt9g,True,2026-02,same pano,0,unvalidated,True,True,False,True,True,False,True
gainesville:34043,34043,35,full,OBFCFrOE83z7ijVr-OWt9g,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34044,34044,35,full,4My9h4mmpjE82U1up3jWOA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34046,34046,35,full,4My9h4mmpjE82U1up3jWOA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34047,34047,35,full,4My9h4mmpjE82U1up3jWOA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34049,34049,35,full,x_wSdtZ55FrJnAtYc6C88A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34051,34051,35,full,x_wSdtZ55FrJnAtYc6C88A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34052,34052,35,full,mGeLnRSt6TZZcKp6pYP3qg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34053,34053,35,full,8b1s6omsRK7eyQbjUvhefg,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:34054,34054,35,full,GrGO57RAuYCud_IZQKJrDQ,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34056,34056,35,full,GrGO57RAuYCud_IZQKJrDQ,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34057,34057,35,full,oXLhDsKZxWA_WNznGVkOcQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34059,34059,35,full,oXLhDsKZxWA_WNznGVkOcQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34060,34060,35,full,pdOiJiNvws_3shPvsp7CIw,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34063,34063,35,full,L3fC8LpyEP_aica800rR9g,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34064,34064,35,full,zZzZ8Hk5anaiybRzoKDN4A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34065,34065,35,full,zZzZ8Hk5anaiybRzoKDN4A,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34068,34068,35,full,5upEkwE3DDZ85XSabc-gug,True,2026-03,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34072,34072,35,full,m89bI1G4RdEMNQzyB9_apg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34073,34073,35,full,m89bI1G4RdEMNQzyB9_apg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34075,34075,35,full,el3YZ9wSmly9c6YQhNaabA,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34078,34078,35,full,7X90qSfUjwfUrEZDzLv91A,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34080,34080,35,full,7X90qSfUjwfUrEZDzLv91A,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34081,34081,35,full,W-1KCLgkGcaId-sLTtF6jQ,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34082,34082,35,full,W-1KCLgkGcaId-sLTtF6jQ,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34083,34083,35,full,pM_zjaOL4jt8_niIC0EU2Q,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34085,34085,35,full,pM_zjaOL4jt8_niIC0EU2Q,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34087,34087,35,full,pM_zjaOL4jt8_niIC0EU2Q,True,2026-02,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34089,34089,35,full,fN5E5mVLq-gWaNYjMRjGRA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34091,34091,35,full,fN5E5mVLq-gWaNYjMRjGRA,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34092,34092,35,full,tCkS6vhqMkdQp5x1GmViUQ,True,2014-12,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34094,34094,35,full,tCkS6vhqMkdQp5x1GmViUQ,True,2014-12,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34095,34095,35,full,5qeAwA4-WxZ-Dxf8fswiNw,False,2026-03,same month,0,unvalidated,False,,True,True,,False,False
gainesville:34097,34097,35,full,5qeAwA4-WxZ-Dxf8fswiNw,False,2026-03,newer than ours,-1,unvalidated,,,True,True,,True,True
gainesville:34098,34098,35,full,o3VcB1CXcVljF8t3Yc8j9w,False,2026-03,newer than ours,-180,unvalidated,True,,True,True,,True,True
gainesville:34100,34100,35,full,o3VcB1CXcVljF8t3Yc8j9w,False,2026-03,newer than ours,-180,unvalidated,True,,True,True,,True,True
gainesville:34101,34101,35,full,ELVn-m0_7lNX_fPytocgNA,False,2026-02,same month,0,unvalidated,,,True,True,,False,False
gainesville:34103,34103,35,full,aatEkJSuLoWvA1P-0vZXTw,False,2026-03,newer than ours,-1,unvalidated,,,True,True,,True,True
gainesville:34104,34104,35,full,pgZHcJu4D2P8euzCjdYX0A,False,2026-03,newer than ours,-1,unvalidated,True,,False,True,,False,True
gainesville:34106,34106,35,full,qH3tjn-D7yrUYJLDgYdc2Q,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34107,34107,43,full,31LzAuK9I4pTv832cvoThg,False,2026-02,same month,0,agreed,True,,True,True,,True,True
gainesville:34108,34108,43,full,31LzAuK9I4pTv832cvoThg,False,2026-02,same month,0,unvalidated,,,False,False,,False,False
gainesville:34110,34110,35,full,31LzAuK9I4pTv832cvoThg,False,2026-02,same month,0,unvalidated,,,True,False,,True,False
gainesville:34111,34111,35,full,oLDleRLRUenGiIe-SHODoQ,False,2026-03,newer than ours,-17,unvalidated,True,,True,True,,True,True
gainesville:34113,34113,35,full,oLDleRLRUenGiIe-SHODoQ,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34114,34114,35,full,p3cMexJeZX1Fi_vOH6b8Nw,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34115,34115,35,full,NsQVUpjB0LVQ08V30_Xn3g,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34116,34116,35,full,NsQVUpjB0LVQ08V30_Xn3g,False,2026-03,same month,0,agreed,True,,True,True,,True,True
gainesville:34120,34120,35,full,_5Vk9_DQS2pNQJXX5pcozg,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,True,True
gainesville:34122,34122,35,full,RXFJemxxUNflTs8JZZECPw,False,2025-05,newer than ours,-7,unvalidated,,,True,True,,True,True
gainesville:34125,34125,35,full,LBn5iVUx9YIMPhFLp_i9Ig,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34127,34127,35,full,Y263xN1JCpxLpNd9N3nkXA,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34130,34130,35,full,NHz7O9UHXAFbv-Ez21jTMQ,True,2025-04,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34132,34132,35,full,NHz7O9UHXAFbv-Ez21jTMQ,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34134,34134,35,full,4Hgz9RzmZgTsFjo43aWojg,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34136,34136,35,full,8GNkPkrBimzIa135pXG7fA,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34138,34138,35,full,8D9ekfFMSx0LX_7QTNJaTQ,True,2025-04,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:34141,34141,35,full,lF8zv3BSQ9w1Anb-ZImyNg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34143,34143,35,full,lF8zv3BSQ9w1Anb-ZImyNg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34145,34145,35,full,aAvzRn1XxArDvzFxO4LlBA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34148,34148,35,full,aAvzRn1XxArDvzFxO4LlBA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34150,34150,35,full,QhD5EKfTifnDB_8PXdmkhg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34152,34152,35,full,QhD5EKfTifnDB_8PXdmkhg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34153,34153,35,full,QhD5EKfTifnDB_8PXdmkhg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34155,34155,35,full,QhD5EKfTifnDB_8PXdmkhg,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34158,34158,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34159,34159,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34160,34160,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:34161,34161,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34163,34163,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34164,34164,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34166,34166,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34167,34167,35,full,4gHaUJlH2UE_IndyZtM1gw,True,2016-07,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:34170,34170,35,full,yCRShuWAM2LkWB5j9Zy16A,True,2018-10,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34172,34172,35,full,oocE2x4PQAVoIlECM_8TrA,True,2026-02,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:34174,34174,35,full,JgA_eAV0U6E0hD2nNmv4Jg,False,2026-02,same month,0,unvalidated,True,,True,False,,True,False
gainesville:34176,34176,35,full,JgA_eAV0U6E0hD2nNmv4Jg,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34177,34177,35,full,tNcO6fbYCoyuNQG2j-ACDw,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34179,34179,48,full,tNcO6fbYCoyuNQG2j-ACDw,False,2026-03,same month,0,unvalidated,,,True,True,,True,True
gainesville:34180,34180,35,full,y7O31-JQDhal6ti_Va9OTw,False,2026-03,same month,0,unvalidated,True,,False,False,,False,True
gainesville:34182,34182,35,full,y7O31-JQDhal6ti_Va9OTw,False,2026-03,same month,0,unvalidated,True,,True,False,,True,False
gainesville:34183,34183,48,full,A-CF8pHgBcJ9BOlRIsj9oA,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34185,34185,48,full,A-CF8pHgBcJ9BOlRIsj9oA,False,2026-02,same month,0,unvalidated,True,,True,True,,True,False
gainesville:34190,34190,35,full,cp8owXff5YlM_kM8MNvtbw,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34192,34192,35,full,mWUqZ1fOPqM-8z-RmfDjmA,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34194,34194,35,full,vpa4WHCY4Q3s_LkKCgrFrg,False,2026-03,newer than ours,-17,unvalidated,True,,True,True,,True,True
gainesville:34197,34197,35,full,vpa4WHCY4Q3s_LkKCgrFrg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34199,34199,35,full,vpa4WHCY4Q3s_LkKCgrFrg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34203,34203,35,full,vpa4WHCY4Q3s_LkKCgrFrg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34207,34207,35,full,syUaJNfPR2ihdKyvmKCWiA,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34208,34208,35,full,syUaJNfPR2ihdKyvmKCWiA,False,2026-03,same month,0,unvalidated,True,,True,True,,True,False
gainesville:34212,34212,35,full,b-azHLq5uJSlywVqKYbgHA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34213,34213,35,full,zuiFNvrAZxvxPGeacHPkPw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34215,34215,35,full,00_gWifLFKC3J4aXwLyzjg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34216,34216,35,full,00_gWifLFKC3J4aXwLyzjg,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:34219,34219,35,full,kBass4zmf1lvrtCBl164YQ,True,2024-06,same pano,0,unvalidated,,True,True,True,False,True,True
gainesville:34221,34221,35,full,kBass4zmf1lvrtCBl164YQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34222,34222,6,full,rsTEtt5EkEvFetNBNCUgow,True,2024-06,same pano,0,unvalidated,True,True,False,True,True,False,True
gainesville:34225,34225,6,full,PgGGk26yeCRNS5wqcit6Tg,True,2026-03,same pano,0,unvalidated,,False,True,True,False,False,True
gainesville:34226,34226,35,full,myq0Pe5WeWJOXtrYOYwsBQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34228,34228,35,full,myq0Pe5WeWJOXtrYOYwsBQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34229,34229,35,full,H-4sSMmWic5c3CTvLe6mag,True,2025-04,same pano,0,unvalidated,,True,True,True,False,False,False
gainesville:34232,34232,35,full,H-4sSMmWic5c3CTvLe6mag,True,2025-04,same pano,0,unvalidated,,False,True,True,False,False,False
gainesville:34233,34233,35,full,RkIeFGKQF63tXQVc7EpFHw,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34234,34234,35,full,RkIeFGKQF63tXQVc7EpFHw,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34236,34236,35,full,BOeTZrngkYC9XgAWAXy18w,True,2025-04,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:34238,34238,35,full,BOeTZrngkYC9XgAWAXy18w,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34239,34239,35,full,IUsF8Y_SS1TOw6wTbJIs_Q,True,2026-03,same pano,0,agreed,True,False,True,True,False,True,True
gainesville:34241,34241,35,full,HVylzG8nFBYKpnSC9sE7tg,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34243,34243,35,full,c6dmCrPJQ5nMFDh50YisOw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34245,34245,35,full,c6dmCrPJQ5nMFDh50YisOw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34247,34247,35,full,S3f-7T8_9_FBSYAX5rNipQ,True,2026-03,same pano,0,unvalidated,,False,True,True,False,True,True
gainesville:34249,34249,35,full,S3f-7T8_9_FBSYAX5rNipQ,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34250,34250,35,full,HoyLmOhWnidIE82jPNlkvA,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34252,34252,35,full,HoyLmOhWnidIE82jPNlkvA,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34253,34253,35,full,HoyLmOhWnidIE82jPNlkvA,False,2026-03,same month,0,unvalidated,,,True,True,,True,True
gainesville:34255,34255,35,full,HoyLmOhWnidIE82jPNlkvA,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34256,34256,35,full,S3f-7T8_9_FBSYAX5rNipQ,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34258,34258,35,full,S3f-7T8_9_FBSYAX5rNipQ,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34259,34259,43,full,WVsyuJXDz77hjejVJ44e3A,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34260,34260,35,full,WVsyuJXDz77hjejVJ44e3A,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34263,34263,35,full,V2oiNBUuu4QgZuEnHt2Xiw,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34264,34264,35,full,FuBNAMVPpY40l4uva3YdWA,False,2026-03,newer than ours,-11,unvalidated,True,,False,True,,False,True
gainesville:34266,34266,35,full,Vp2JpopAs3D1ai0QD2M4dw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34267,34267,35,full,KeYHqFFzHiKfpDMnQC7euw,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34269,34269,35,full,KeYHqFFzHiKfpDMnQC7euw,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34270,34270,35,full,Vp2JpopAs3D1ai0QD2M4dw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34273,34273,35,full,fa-wuI3keu_PN7pDXR7Z7w,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34274,34274,35,full,fa-wuI3keu_PN7pDXR7Z7w,True,2025-04,same pano,0,unvalidated,True,True,True,True,False,False,True
gainesville:34277,34277,35,full,fa-wuI3keu_PN7pDXR7Z7w,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34279,34279,35,full,fa-wuI3keu_PN7pDXR7Z7w,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34281,34281,35,full,9C1--YXbSEjTgqH1Khd1kw,True,2026-03,same pano,0,unvalidated,,False,True,True,False,True,False
gainesville:34282,34282,35,full,9C1--YXbSEjTgqH1Khd1kw,True,2026-03,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:34284,34284,35,full,9C1--YXbSEjTgqH1Khd1kw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34285,34285,35,full,9C1--YXbSEjTgqH1Khd1kw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34286,34286,6,full,tpXT1P1XvE6MRhetCfWN_w,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34289,34289,35,full,tpXT1P1XvE6MRhetCfWN_w,True,2026-03,same pano,0,unvalidated,True,True,True,True,False,True,False
gainesville:34291,34291,35,full,YXKEeA7uKDYh7uVSw7bvAQ,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34295,34295,6,full,YXKEeA7uKDYh7uVSw7bvAQ,True,2026-03,same pano,0,unvalidated,True,True,True,False,True,True,False
gainesville:34299,34299,35,full,cnvOWNHdDq5aCeQ7U549VA,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34301,34301,35,full,cnvOWNHdDq5aCeQ7U549VA,True,2026-03,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34303,34303,35,full,XXZTMfmQVFcKdCKZ-htloA,True,2026-03,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:34305,34305,35,full,XXZTMfmQVFcKdCKZ-htloA,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34312,34312,35,full,smLXorjpTNrRlXJCKVZEhw,True,2026-03,same pano,0,unvalidated,True,True,True,True,True,True,False
gainesville:34313,34313,35,full,smLXorjpTNrRlXJCKVZEhw,True,2026-03,same pano,0,unvalidated,,True,False,True,True,False,True
gainesville:34315,34315,6,full,vNz2Lm_0maWgvYSSpXgDCg,False,2026-03,same month,0,unvalidated,True,,False,True,,False,True
gainesville:34317,34317,6,full,vNz2Lm_0maWgvYSSpXgDCg,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34319,34319,6,full,Ma6G3jdylxdSHydfNBIWtw,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34321,34321,6,full,Ma6G3jdylxdSHydfNBIWtw,False,2026-03,same month,0,unvalidated,True,,True,False,,True,False
gainesville:34322,34322,6,full,Ma6G3jdylxdSHydfNBIWtw,False,2026-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:34324,34324,35,full,yVrJ6WwmPGSqGVIehFRehQ,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34325,34325,35,full,yVrJ6WwmPGSqGVIehFRehQ,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34327,34327,35,full,yVrJ6WwmPGSqGVIehFRehQ,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34330,34330,35,full,DxDVIt0C7fpBaG78bNjobw,False,2026-02,1-18 mo older,1,unvalidated,,,True,True,,True,True
gainesville:34332,34332,35,full,kpmb2ItiPBIYP9R99LdkJA,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34333,34333,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:34335,34335,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34337,34337,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:34339,34339,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,False,False,True,False,False,True
gainesville:34340,34340,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:34342,34342,43,full,NUukYF92yhUrjYv97_hAAA,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,False
gainesville:34343,34343,35,full,ad1WmXTQlbKoAM1kRLiWIg,False,2026-03,newer than ours,-21,unvalidated,True,,True,True,,True,True
gainesville:34345,34345,35,full,ad1WmXTQlbKoAM1kRLiWIg,False,2026-03,newer than ours,-21,unvalidated,True,,True,True,,True,True
gainesville:34348,34348,35,full,iBfrw4awpauoiCoywp9PVw,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:34350,34350,35,full,82XoUls3SGbdOfNqe6mwmQ,False,2026-03,newer than ours,-1,unvalidated,True,,True,True,,True,True
gainesville:34352,34352,35,full,82XoUls3SGbdOfNqe6mwmQ,False,2026-03,newer than ours,-1,unvalidated,,,True,True,,True,True
